"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","LIFEEXP","TOT","YR","A","1991",77.3,
"GRC","LIFEEXP","TOT","YR","A","1992",77.2,
"GRC","LIFEEXP","TOT","YR","A","1993",77.6,
"GRC","LIFEEXP","TOT","YR","A","1994",77.8,
"GRC","LIFEEXP","TOT","YR","A","1995",77.8,
"GRC","LIFEEXP","TOT","YR","A","1996",77.9,
"GRC","LIFEEXP","TOT","YR","A","1997",78.4,
"GRC","LIFEEXP","TOT","YR","A","1998",78.3,
"GRC","LIFEEXP","TOT","YR","A","1999",78.5,
"GRC","LIFEEXP","TOT","YR","A","2000",78.6,
"GRC","LIFEEXP","TOT","YR","A","2001",79.1,
"GRC","LIFEEXP","TOT","YR","A","2002",79.2,
"GRC","LIFEEXP","TOT","YR","A","2003",79.3,
"GRC","LIFEEXP","TOT","YR","A","2004",79.4,
"GRC","LIFEEXP","TOT","YR","A","2005",79.6,
"GRC","LIFEEXP","TOT","YR","A","2006",79.9,
"GRC","LIFEEXP","TOT","YR","A","2007",79.7,
"GRC","LIFEEXP","TOT","YR","A","2008",80.2,
"GRC","LIFEEXP","TOT","YR","A","2009",80.4,
"GRC","LIFEEXP","TOT","YR","A","2010",80.6,
"GRC","LIFEEXP","TOT","YR","A","2011",80.8,
"GRC","LIFEEXP","TOT","YR","A","2012",80.7,
"GRC","LIFEEXP","TOT","YR","A","2013",81.4,
"GRC","LIFEEXP","TOT","YR","A","2014",81.5,
"GRC","LIFEEXP","TOT","YR","A","2015",81.1,
"GRC","LIFEEXP","TOT","YR","A","2016",81.5,
"GRC","LIFEEXP","TOT","YR","A","2017",81.4,
"GRC","LIFEEXP","TOT","YR","A","2018",81.9,
"GRC","LIFEEXP","TOT","YR","A","2019",81.7,
"GRC","LIFEEXP","TOT","YR","A","2020",81.4,
"GRC","LIFEEXP","TOT","YR","A","2021",80.3,
"HUN","LIFEEXP","TOT","YR","A","1970",69.2,
"HUN","LIFEEXP","TOT","YR","A","1971",69.1,
"HUN","LIFEEXP","TOT","YR","A","1972",69.8,
"HUN","LIFEEXP","TOT","YR","A","1973",69.6,
"HUN","LIFEEXP","TOT","YR","A","1974",69.3,
"HUN","LIFEEXP","TOT","YR","A","1975",69.4,
"HUN","LIFEEXP","TOT","YR","A","1976",69.7,
"HUN","LIFEEXP","TOT","YR","A","1977",69.9,
"HUN","LIFEEXP","TOT","YR","A","1978",69.4,
"HUN","LIFEEXP","TOT","YR","A","1979",69.7,
"HUN","LIFEEXP","TOT","YR","A","1980",69.1,
"HUN","LIFEEXP","TOT","YR","A","1981",69.2,
"HUN","LIFEEXP","TOT","YR","A","1982",69.4,
"HUN","LIFEEXP","TOT","YR","A","1983",69,
"HUN","LIFEEXP","TOT","YR","A","1984",69.1,
"HUN","LIFEEXP","TOT","YR","A","1985",69.1,
"HUN","LIFEEXP","TOT","YR","A","1986",69.3,
"HUN","LIFEEXP","TOT","YR","A","1987",69.8,
"HUN","LIFEEXP","TOT","YR","A","1988",70.2,
"HUN","LIFEEXP","TOT","YR","A","1989",69.5,
"HUN","LIFEEXP","TOT","YR","A","1990",69.4,
"HUN","LIFEEXP","TOT","YR","A","1991",69.4,
"HUN","LIFEEXP","TOT","YR","A","1992",69.2,
"HUN","LIFEEXP","TOT","YR","A","1993",69.2,
"HUN","LIFEEXP","TOT","YR","A","1994",69.6,
"HUN","LIFEEXP","TOT","YR","A","1995",70,
"HUN","LIFEEXP","TOT","YR","A","1996",70.6,
"HUN","LIFEEXP","TOT","YR","A","1997",71.1,
"HUN","LIFEEXP","TOT","YR","A","1998",71,
"HUN","LIFEEXP","TOT","YR","A","1999",71.1,
"HUN","LIFEEXP","TOT","YR","A","2000",71.9,
"HUN","LIFEEXP","TOT","YR","A","2001",72.5,
"HUN","LIFEEXP","TOT","YR","A","2002",72.6,
"HUN","LIFEEXP","TOT","YR","A","2003",72.6,
"HUN","LIFEEXP","TOT","YR","A","2004",73,
"HUN","LIFEEXP","TOT","YR","A","2005",73,
"HUN","LIFEEXP","TOT","YR","A","2006",73.5,
"HUN","LIFEEXP","TOT","YR","A","2007",73.6,
"HUN","LIFEEXP","TOT","YR","A","2008",74.2,
"HUN","LIFEEXP","TOT","YR","A","2009",74.4,
"HUN","LIFEEXP","TOT","YR","A","2010",74.7,
"HUN","LIFEEXP","TOT","YR","A","2011",75.1,
"HUN","LIFEEXP","TOT","YR","A","2012",75.3,"B"
"HUN","LIFEEXP","TOT","YR","A","2013",75.8,
"HUN","LIFEEXP","TOT","YR","A","2014",76,
"HUN","LIFEEXP","TOT","YR","A","2015",75.7,
"HUN","LIFEEXP","TOT","YR","A","2016",76.2,
"HUN","LIFEEXP","TOT","YR","A","2017",76,
"HUN","LIFEEXP","TOT","YR","A","2018",76.2,
"HUN","LIFEEXP","TOT","YR","A","2019",76.5,
"HUN","LIFEEXP","TOT","YR","A","2020",75.7,
"HUN","LIFEEXP","TOT","YR","A","2021",74.5,
"ISL","LIFEEXP","TOT","YR","A","1970",73.8,
"ISL","LIFEEXP","TOT","YR","A","1971",73.5,
"ISL","LIFEEXP","TOT","YR","A","1972",74.4,
"ISL","LIFEEXP","TOT","YR","A","1973",74.4,
"ISL","LIFEEXP","TOT","YR","A","1974",74.4,
"ISL","LIFEEXP","TOT","YR","A","1975",75.5,
"ISL","LIFEEXP","TOT","YR","A","1976",76.9,
"ISL","LIFEEXP","TOT","YR","A","1977",76.3,
"ISL","LIFEEXP","TOT","YR","A","1978",76.6,
"ISL","LIFEEXP","TOT","YR","A","1980",76.8,
"ISL","LIFEEXP","TOT","YR","A","1981",76.4,
"ISL","LIFEEXP","TOT","YR","A","1982",77,
"ISL","LIFEEXP","TOT","YR","A","1983",76.7,
"ISL","LIFEEXP","TOT","YR","A","1984",77.6,
"ISL","LIFEEXP","TOT","YR","A","1985",77.6,
"ISL","LIFEEXP","TOT","YR","A","1986",78,
"ISL","LIFEEXP","TOT","YR","A","1987",77.3,
"ISL","LIFEEXP","TOT","YR","A","1988",77.1,
"ISL","LIFEEXP","TOT","YR","A","1989",78.2,
"ISL","LIFEEXP","TOT","YR","A","1990",78.1,
"ISL","LIFEEXP","TOT","YR","A","1991",78,
"ISL","LIFEEXP","TOT","YR","A","1992",78.8,
"ISL","LIFEEXP","TOT","YR","A","1993",79,
"ISL","LIFEEXP","TOT","YR","A","1994",79.3,
"ISL","LIFEEXP","TOT","YR","A","1995",78,
"ISL","LIFEEXP","TOT","YR","A","1996",78.8,
"ISL","LIFEEXP","TOT","YR","A","1997",78.9,
"ISL","LIFEEXP","TOT","YR","A","1998",79.7,
"ISL","LIFEEXP","TOT","YR","A","1999",79.4,
"ISL","LIFEEXP","TOT","YR","A","2000",79.7,
"ISL","LIFEEXP","TOT","YR","A","2001",80.7,
"ISL","LIFEEXP","TOT","YR","A","2002",80.6,
"ISL","LIFEEXP","TOT","YR","A","2003",81,
"ISL","LIFEEXP","TOT","YR","A","2004",81.1,
"ISL","LIFEEXP","TOT","YR","A","2005",81.5,
"ISL","LIFEEXP","TOT","YR","A","2006",81.2,
"ISL","LIFEEXP","TOT","YR","A","2007",81.5,
"ISL","LIFEEXP","TOT","YR","A","2008",81.6,
"ISL","LIFEEXP","TOT","YR","A","2009",81.8,
"ISL","LIFEEXP","TOT","YR","A","2010",81.9,
"ISL","LIFEEXP","TOT","YR","A","2011",82.4,
"ISL","LIFEEXP","TOT","YR","A","2012",83,
"ISL","LIFEEXP","TOT","YR","A","2013",82.1,
"ISL","LIFEEXP","TOT","YR","A","2014",82.9,
"ISL","LIFEEXP","TOT","YR","A","2015",82.5,
"ISL","LIFEEXP","TOT","YR","A","2016",82.2,
"ISL","LIFEEXP","TOT","YR","A","2017",82.6,
"ISL","LIFEEXP","TOT","YR","A","2018",82.9,
"ISL","LIFEEXP","TOT","YR","A","2019",83.2,
"ISL","LIFEEXP","TOT","YR","A","2020",83.1,
"ISL","LIFEEXP","TOT","YR","A","2021",83.2,
"IRL","LIFEEXP","TOT","YR","A","1970",71.2,
"IRL","LIFEEXP","TOT","YR","A","1978",71.5,
"IRL","LIFEEXP","TOT","YR","A","1979",72.3,
"IRL","LIFEEXP","TOT","YR","A","1980",72.9,
"IRL","LIFEEXP","TOT","YR","A","1981",72.9,
"IRL","LIFEEXP","TOT","YR","A","1982",72.9,
"IRL","LIFEEXP","TOT","YR","A","1985",73.4,
"IRL","LIFEEXP","TOT","YR","A","1986",73.5,
"IRL","LIFEEXP","TOT","YR","A","1987",74.3,
"IRL","LIFEEXP","TOT","YR","A","1988",74.4,
"IRL","LIFEEXP","TOT","YR","A","1989",74.4,
"IRL","LIFEEXP","TOT","YR","A","1990",74.8,
"IRL","LIFEEXP","TOT","YR","A","1991",75,
"IRL","LIFEEXP","TOT","YR","A","1992",75.4,
"IRL","LIFEEXP","TOT","YR","A","1993",75.3,
"IRL","LIFEEXP","TOT","YR","A","1994",75.8,
"IRL","LIFEEXP","TOT","YR","A","1995",75.5,
"IRL","LIFEEXP","TOT","YR","A","1996",75.8,
"IRL","LIFEEXP","TOT","YR","A","1997",76,
"IRL","LIFEEXP","TOT","YR","A","1998",76.2,
"IRL","LIFEEXP","TOT","YR","A","1999",76.1,
"IRL","LIFEEXP","TOT","YR","A","2000",76.6,
"IRL","LIFEEXP","TOT","YR","A","2001",77.2,
"IRL","LIFEEXP","TOT","YR","A","2002",77.7,
"IRL","LIFEEXP","TOT","YR","A","2003",78.2,
"IRL","LIFEEXP","TOT","YR","A","2004",78.6,
"IRL","LIFEEXP","TOT","YR","A","2005",79,
"IRL","LIFEEXP","TOT","YR","A","2006",79.3,
"IRL","LIFEEXP","TOT","YR","A","2007",79.7,
"IRL","LIFEEXP","TOT","YR","A","2008",80.2,
"IRL","LIFEEXP","TOT","YR","A","2009",80.2,
"IRL","LIFEEXP","TOT","YR","A","2010",80.8,
"IRL","LIFEEXP","TOT","YR","A","2011",80.9,
"IRL","LIFEEXP","TOT","YR","A","2012",80.9,
"IRL","LIFEEXP","TOT","YR","A","2013",81,
"IRL","LIFEEXP","TOT","YR","A","2014",81.4,
"IRL","LIFEEXP","TOT","YR","A","2015",81.5,
"IRL","LIFEEXP","TOT","YR","A","2016",81.7,
"IRL","LIFEEXP","TOT","YR","A","2017",82.2,
"IRL","LIFEEXP","TOT","YR","A","2018",82.2,
"IRL","LIFEEXP","TOT","YR","A","2019",82.8,
"IRL","LIFEEXP","TOT","YR","A","2020",82.6,
"ITA","LIFEEXP","TOT","YR","A","1971",72,
"ITA","LIFEEXP","TOT","YR","A","1974",72.6,
"ITA","LIFEEXP","TOT","YR","A","1975",72.7,
"ITA","LIFEEXP","TOT","YR","A","1976",72.8,
"ITA","LIFEEXP","TOT","YR","A","1977",73.4,
"ITA","LIFEEXP","TOT","YR","A","1978",73.8,
"ITA","LIFEEXP","TOT","YR","A","1979",74.1,
"ITA","LIFEEXP","TOT","YR","A","1980",74,
"ITA","LIFEEXP","TOT","YR","A","1981",74.3,
"ITA","LIFEEXP","TOT","YR","A","1982",74.7,
"ITA","LIFEEXP","TOT","YR","A","1983",74.8,
"ITA","LIFEEXP","TOT","YR","A","1984",75,
"ITA","LIFEEXP","TOT","YR","A","1985",75.6,
"ITA","LIFEEXP","TOT","YR","A","1986",75.9,
"ITA","LIFEEXP","TOT","YR","A","1987",76.3,
"ITA","LIFEEXP","TOT","YR","A","1988",76.5,
"ITA","LIFEEXP","TOT","YR","A","1989",77,
"ITA","LIFEEXP","TOT","YR","A","1990",77.1,
"ITA","LIFEEXP","TOT","YR","A","1991",77.1,
"ITA","LIFEEXP","TOT","YR","A","1992",77.5,
"ITA","LIFEEXP","TOT","YR","A","1993",77.8,
"ITA","LIFEEXP","TOT","YR","A","1994",78,
"ITA","LIFEEXP","TOT","YR","A","1995",78.3,
"ITA","LIFEEXP","TOT","YR","A","1996",78.7,
"ITA","LIFEEXP","TOT","YR","A","1997",79,
"ITA","LIFEEXP","TOT","YR","A","1998",79.1,
"ITA","LIFEEXP","TOT","YR","A","1999",79.6,
"ITA","LIFEEXP","TOT","YR","A","2000",79.9,
"ITA","LIFEEXP","TOT","YR","A","2001",80.3,
"ITA","LIFEEXP","TOT","YR","A","2002",80.4,
"ITA","LIFEEXP","TOT","YR","A","2003",80.1,
"ITA","LIFEEXP","TOT","YR","A","2004",80.9,
"ITA","LIFEEXP","TOT","YR","A","2005",80.9,
"ITA","LIFEEXP","TOT","YR","A","2006",81.4,
"ITA","LIFEEXP","TOT","YR","A","2007",81.6,
"ITA","LIFEEXP","TOT","YR","A","2008",81.7,
"ITA","LIFEEXP","TOT","YR","A","2009",81.8,
"ITA","LIFEEXP","TOT","YR","A","2010",82.2,
"ITA","LIFEEXP","TOT","YR","A","2011",82.4,
"ITA","LIFEEXP","TOT","YR","A","2012",82.4,
"ITA","LIFEEXP","TOT","YR","A","2013",82.9,
"ITA","LIFEEXP","TOT","YR","A","2014",83.2,
"ITA","LIFEEXP","TOT","YR","A","2015",82.7,
"ITA","LIFEEXP","TOT","YR","A","2016",83.4,
"ITA","LIFEEXP","TOT","YR","A","2017",83.1,
"ITA","LIFEEXP","TOT","YR","A","2018",83.4,
"ITA","LIFEEXP","TOT","YR","A","2019",83.6,
"ITA","LIFEEXP","TOT","YR","A","2020",82.3,
"ITA","LIFEEXP","TOT","YR","A","2021",82.9,
"JPN","LIFEEXP","TOT","YR","A","1970",72,"E"
"JPN","LIFEEXP","TOT","YR","A","1971",72.9,"E"
"JPN","LIFEEXP","TOT","YR","A","1972",73.2,"E"
"JPN","LIFEEXP","TOT","YR","A","1973",73.4,"E"
"JPN","LIFEEXP","TOT","YR","A","1974",73.7,"E"
"JPN","LIFEEXP","TOT","YR","A","1975",74.3,"E"
"JPN","LIFEEXP","TOT","YR","A","1976",74.8,"E"
"JPN","LIFEEXP","TOT","YR","A","1977",75.3,"E"
"JPN","LIFEEXP","TOT","YR","A","1978",75.7,"E"
"JPN","LIFEEXP","TOT","YR","A","1979",76.2,"E"
"JPN","LIFEEXP","TOT","YR","A","1980",76.1,"E"
"JPN","LIFEEXP","TOT","YR","A","1981",76.5,"E"
"JPN","LIFEEXP","TOT","YR","A","1982",76.9,"E"
"JPN","LIFEEXP","TOT","YR","A","1983",77,"E"
"JPN","LIFEEXP","TOT","YR","A","1984",77.4,"E"
"JPN","LIFEEXP","TOT","YR","A","1985",77.6,"E"
"JPN","LIFEEXP","TOT","YR","A","1986",78.1,"E"
"JPN","LIFEEXP","TOT","YR","A","1987",78.5,"E"
"JPN","LIFEEXP","TOT","YR","A","1988",78.4,"E"
"JPN","LIFEEXP","TOT","YR","A","1989",78.8,"E"
"JPN","LIFEEXP","TOT","YR","A","1990",78.9,"E"
"JPN","LIFEEXP","TOT","YR","A","1991",79.1,"E"
"JPN","LIFEEXP","TOT","YR","A","1992",79.2,"E"
"JPN","LIFEEXP","TOT","YR","A","1993",79.4,"E"
"JPN","LIFEEXP","TOT","YR","A","1994",79.8,"E"
"JPN","LIFEEXP","TOT","YR","A","1995",79.6,"E"
"JPN","LIFEEXP","TOT","YR","A","1996",80.3,"E"
"JPN","LIFEEXP","TOT","YR","A","1997",80.5,"E"
"JPN","LIFEEXP","TOT","YR","A","1998",80.6,"E"
"JPN","LIFEEXP","TOT","YR","A","1999",80.5,"E"
"JPN","LIFEEXP","TOT","YR","A","2000",81.2,"E"
"JPN","LIFEEXP","TOT","YR","A","2001",81.5,"E"
"JPN","LIFEEXP","TOT","YR","A","2002",81.8,"E"
"JPN","LIFEEXP","TOT","YR","A","2003",81.8,"E"
"JPN","LIFEEXP","TOT","YR","A","2004",82.1,"E"
"JPN","LIFEEXP","TOT","YR","A","2005",82,"E"
"JPN","LIFEEXP","TOT","YR","A","2006",82.4,"E"
"JPN","LIFEEXP","TOT","YR","A","2007",82.6,"E"
"JPN","LIFEEXP","TOT","YR","A","2008",82.7,"E"
"JPN","LIFEEXP","TOT","YR","A","2009",83,"E"
"JPN","LIFEEXP","TOT","YR","A","2010",82.9,"E"
"JPN","LIFEEXP","TOT","YR","A","2011",82.7,"E"
"JPN","LIFEEXP","TOT","YR","A","2012",83.2,"E"
"JPN","LIFEEXP","TOT","YR","A","2013",83.4,"E"
"JPN","LIFEEXP","TOT","YR","A","2014",83.7,"E"
"JPN","LIFEEXP","TOT","YR","A","2015",83.9,"E"
"JPN","LIFEEXP","TOT","YR","A","2016",84.1,"E"
"JPN","LIFEEXP","TOT","YR","A","2017",84.2,"E"
"JPN","LIFEEXP","TOT","YR","A","2018",84.3,"E"
"JPN","LIFEEXP","TOT","YR","A","2019",84.4,"E"
"JPN","LIFEEXP","TOT","YR","A","2020",84.7,"E"
"KOR","LIFEEXP","TOT","YR","A","1970",62.3,
"KOR","LIFEEXP","TOT","YR","A","1971",62.7,
"KOR","LIFEEXP","TOT","YR","A","1972",63.1,
"KOR","LIFEEXP","TOT","YR","A","1973",63.5,
"KOR","LIFEEXP","TOT","YR","A","1974",63.9,
"KOR","LIFEEXP","TOT","YR","A","1975",64.2,
"KOR","LIFEEXP","TOT","YR","A","1976",64.6,
"KOR","LIFEEXP","TOT","YR","A","1977",65,
"KOR","LIFEEXP","TOT","YR","A","1978",65.3,
"KOR","LIFEEXP","TOT","YR","A","1979",65.6,
"KOR","LIFEEXP","TOT","YR","A","1980",66.1,
"KOR","LIFEEXP","TOT","YR","A","1981",66.7,
"KOR","LIFEEXP","TOT","YR","A","1982",67.2,
"KOR","LIFEEXP","TOT","YR","A","1983",67.7,
"KOR","LIFEEXP","TOT","YR","A","1984",68.3,
"KOR","LIFEEXP","TOT","YR","A","1985",68.9,
"KOR","LIFEEXP","TOT","YR","A","1986",69.5,
"KOR","LIFEEXP","TOT","YR","A","1987",70.1,
"KOR","LIFEEXP","TOT","YR","A","1988",70.7,
"KOR","LIFEEXP","TOT","YR","A","1989",71.2,
"KOR","LIFEEXP","TOT","YR","A","1990",71.7,
"KOR","LIFEEXP","TOT","YR","A","1991",72.2,
"KOR","LIFEEXP","TOT","YR","A","1992",72.6,
"KOR","LIFEEXP","TOT","YR","A","1993",73.1,
"KOR","LIFEEXP","TOT","YR","A","1994",73.5,
"KOR","LIFEEXP","TOT","YR","A","1995",73.8,
"KOR","LIFEEXP","TOT","YR","A","1996",74.2,
"KOR","LIFEEXP","TOT","YR","A","1997",74.7,
"KOR","LIFEEXP","TOT","YR","A","1998",75.1,
"KOR","LIFEEXP","TOT","YR","A","1999",75.5,
"KOR","LIFEEXP","TOT","YR","A","2000",76,
"KOR","LIFEEXP","TOT","YR","A","2001",76.5,
"KOR","LIFEEXP","TOT","YR","A","2002",76.8,
"KOR","LIFEEXP","TOT","YR","A","2003",77.3,
"KOR","LIFEEXP","TOT","YR","A","2004",77.8,
"KOR","LIFEEXP","TOT","YR","A","2005",78.2,
"KOR","LIFEEXP","TOT","YR","A","2006",78.8,
"KOR","LIFEEXP","TOT","YR","A","2007",79.2,
"KOR","LIFEEXP","TOT","YR","A","2008",79.6,
"KOR","LIFEEXP","TOT","YR","A","2009",80,
"KOR","LIFEEXP","TOT","YR","A","2010",80.2,
"KOR","LIFEEXP","TOT","YR","A","2011",80.6,
"KOR","LIFEEXP","TOT","YR","A","2012",80.9,
"KOR","LIFEEXP","TOT","YR","A","2013",81.4,
"KOR","LIFEEXP","TOT","YR","A","2014",81.8,
"KOR","LIFEEXP","TOT","YR","A","2015",82.1,
"KOR","LIFEEXP","TOT","YR","A","2016",82.4,
"KOR","LIFEEXP","TOT","YR","A","2017",82.7,
"KOR","LIFEEXP","TOT","YR","A","2018",82.7,
"KOR","LIFEEXP","TOT","YR","A","2019",83.3,
"KOR","LIFEEXP","TOT","YR","A","2020",83.5,
"LUX","LIFEEXP","TOT","YR","A","1971",69.6,
"LUX","LIFEEXP","TOT","YR","A","1972",70.8,
"LUX","LIFEEXP","TOT","YR","A","1973",70.6,
"LUX","LIFEEXP","TOT","YR","A","1974",70.7,
"LUX","LIFEEXP","TOT","YR","A","1975",70.7,
"LUX","LIFEEXP","TOT","YR","A","1976",70.7,
"LUX","LIFEEXP","TOT","YR","A","1977",72.1,
"LUX","LIFEEXP","TOT","YR","A","1978",72,
"LUX","LIFEEXP","TOT","YR","A","1979",72.7,
"LUX","LIFEEXP","TOT","YR","A","1980",72.8,
"LUX","LIFEEXP","TOT","YR","A","1981",72.6,
"LUX","LIFEEXP","TOT","YR","A","1982",72.7,
"LUX","LIFEEXP","TOT","YR","A","1983",73.5,
"LUX","LIFEEXP","TOT","YR","A","1984",73.3,
"LUX","LIFEEXP","TOT","YR","A","1985",73.8,
"LUX","LIFEEXP","TOT","YR","A","1986",74.7,
"LUX","LIFEEXP","TOT","YR","A","1987",74.3,
"LUX","LIFEEXP","TOT","YR","A","1988",75,
"LUX","LIFEEXP","TOT","YR","A","1989",74.9,
"LUX","LIFEEXP","TOT","YR","A","1990",75.7,
"LUX","LIFEEXP","TOT","YR","A","1991",75.7,
"LUX","LIFEEXP","TOT","YR","A","1992",75.3,
"LUX","LIFEEXP","TOT","YR","A","1993",76,
"LUX","LIFEEXP","TOT","YR","A","1994",76.7,
"LUX","LIFEEXP","TOT","YR","A","1995",76.8,
"LUX","LIFEEXP","TOT","YR","A","1996",76.8,
"LUX","LIFEEXP","TOT","YR","A","1997",77.1,
"LUX","LIFEEXP","TOT","YR","A","1998",77.3,
"LUX","LIFEEXP","TOT","YR","A","1999",78,
"LUX","LIFEEXP","TOT","YR","A","2000",78,
"LUX","LIFEEXP","TOT","YR","A","2001",78,
"LUX","LIFEEXP","TOT","YR","A","2002",78.1,
"LUX","LIFEEXP","TOT","YR","A","2003",77.9,
"LUX","LIFEEXP","TOT","YR","A","2004",79.2,
"LUX","LIFEEXP","TOT","YR","A","2005",79.6,
"LUX","LIFEEXP","TOT","YR","A","2006",79.4,
"LUX","LIFEEXP","TOT","YR","A","2007",79.5,
"LUX","LIFEEXP","TOT","YR","A","2008",80.7,
"LUX","LIFEEXP","TOT","YR","A","2009",80.8,
"LUX","LIFEEXP","TOT","YR","A","2010",80.8,
"LUX","LIFEEXP","TOT","YR","A","2011",81.1,
"LUX","LIFEEXP","TOT","YR","A","2012",81.5,"B"
"LUX","LIFEEXP","TOT","YR","A","2013",81.9,
"LUX","LIFEEXP","TOT","YR","A","2014",82.3,
"LUX","LIFEEXP","TOT","YR","A","2015",82.4,
"LUX","LIFEEXP","TOT","YR","A","2016",82.7,
"LUX","LIFEEXP","TOT","YR","A","2017",82.1,
"LUX","LIFEEXP","TOT","YR","A","2018",82.3,
"LUX","LIFEEXP","TOT","YR","A","2019",82.7,
"LUX","LIFEEXP","TOT","YR","A","2020",82.2,
"LUX","LIFEEXP","TOT","YR","A","2021",82.8,
"MEX","LIFEEXP","TOT","YR","A","1970",59.9,
"MEX","LIFEEXP","TOT","YR","A","1971",61.6,
"MEX","LIFEEXP","TOT","YR","A","1972",62,
"MEX","LIFEEXP","TOT","YR","A","1973",62.4,
"MEX","LIFEEXP","TOT","YR","A","1974",63.4,
"MEX","LIFEEXP","TOT","YR","A","1975",63.9,
"MEX","LIFEEXP","TOT","YR","A","1976",64.2,
"MEX","LIFEEXP","TOT","YR","A","1977",64.7,
"MEX","LIFEEXP","TOT","YR","A","1978",65.5,
"MEX","LIFEEXP","TOT","YR","A","1979",65.9,
"MEX","LIFEEXP","TOT","YR","A","1980",66.2,
"MEX","LIFEEXP","TOT","YR","A","1981",66.9,
"MEX","LIFEEXP","TOT","YR","A","1982",67.7,
"MEX","LIFEEXP","TOT","YR","A","1983",68.3,
"MEX","LIFEEXP","TOT","YR","A","1984",68.8,
"MEX","LIFEEXP","TOT","YR","A","1985",69,
"MEX","LIFEEXP","TOT","YR","A","1986",69.8,
"MEX","LIFEEXP","TOT","YR","A","1987",70.1,
"MEX","LIFEEXP","TOT","YR","A","1988",70.2,
"MEX","LIFEEXP","TOT","YR","A","1989",70.5,
"MEX","LIFEEXP","TOT","YR","A","1990",70.9,
"MEX","LIFEEXP","TOT","YR","A","1991",71.6,
"MEX","LIFEEXP","TOT","YR","A","1992",71.9,
"MEX","LIFEEXP","TOT","YR","A","1993",72,
"MEX","LIFEEXP","TOT","YR","A","1994",72.3,
"MEX","LIFEEXP","TOT","YR","A","1995",72.2,
"MEX","LIFEEXP","TOT","YR","A","1996",72.7,
"MEX","LIFEEXP","TOT","YR","A","1997",73.1,
"MEX","LIFEEXP","TOT","YR","A","1998",73.5,
"MEX","LIFEEXP","TOT","YR","A","1999",74,
"MEX","LIFEEXP","TOT","YR","A","2000",74.7,
"MEX","LIFEEXP","TOT","YR","A","2001",75,
"MEX","LIFEEXP","TOT","YR","A","2002",75.1,
"MEX","LIFEEXP","TOT","YR","A","2003",75.1,
"MEX","LIFEEXP","TOT","YR","A","2004",75.4,
"MEX","LIFEEXP","TOT","YR","A","2005",75.2,
"MEX","LIFEEXP","TOT","YR","A","2006",75.5,
"MEX","LIFEEXP","TOT","YR","A","2007",75.4,
"MEX","LIFEEXP","TOT","YR","A","2008",75.2,
"MEX","LIFEEXP","TOT","YR","A","2009",74.9,
"MEX","LIFEEXP","TOT","YR","A","2010",74.8,
"MEX","LIFEEXP","TOT","YR","A","2011",74.9,
"MEX","LIFEEXP","TOT","YR","A","2012",75,
"MEX","LIFEEXP","TOT","YR","A","2013",75,
"MEX","LIFEEXP","TOT","YR","A","2014",75,
"MEX","LIFEEXP","TOT","YR","A","2015",74.7,
"MEX","LIFEEXP","TOT","YR","A","2016",74.8,
"MEX","LIFEEXP","TOT","YR","A","2017",74.9,
"MEX","LIFEEXP","TOT","YR","A","2018",75,
"MEX","LIFEEXP","TOT","YR","A","2019",75.1,
"MEX","LIFEEXP","TOT","YR","A","2020",75.2,
"NLD","LIFEEXP","TOT","YR","A","1970",73.7,
"NLD","LIFEEXP","TOT","YR","A","1971",73.9,
"NLD","LIFEEXP","TOT","YR","A","1972",73.8,
"NLD","LIFEEXP","TOT","YR","A","1973",74.2,
"NLD","LIFEEXP","TOT","YR","A","1974",74.6,
"NLD","LIFEEXP","TOT","YR","A","1975",74.6,
"NLD","LIFEEXP","TOT","YR","A","1976",74.7,
"NLD","LIFEEXP","TOT","YR","A","1977",75.3,
"NLD","LIFEEXP","TOT","YR","A","1978",75.3,
"NLD","LIFEEXP","TOT","YR","A","1979",75.7,
"NLD","LIFEEXP","TOT","YR","A","1980",75.9,
"NLD","LIFEEXP","TOT","YR","A","1981",76,
"NLD","LIFEEXP","TOT","YR","A","1982",76.1,
"NLD","LIFEEXP","TOT","YR","A","1983",76.3,
"NLD","LIFEEXP","TOT","YR","A","1984",76.4,
"NLD","LIFEEXP","TOT","YR","A","1985",76.5,
"NLD","LIFEEXP","TOT","YR","A","1986",76.4,
"NLD","LIFEEXP","TOT","YR","A","1987",76.9,
"NLD","LIFEEXP","TOT","YR","A","1988",77.1,
"NLD","LIFEEXP","TOT","YR","A","1989",76.9,
"NLD","LIFEEXP","TOT","YR","A","1990",77.1,
"NLD","LIFEEXP","TOT","YR","A","1991",77.2,
"NLD","LIFEEXP","TOT","YR","A","1992",77.4,
"NLD","LIFEEXP","TOT","YR","A","1993",77.1,
"NLD","LIFEEXP","TOT","YR","A","1994",77.6,
"NLD","LIFEEXP","TOT","YR","A","1995",77.6,
"NLD","LIFEEXP","TOT","YR","A","1996",77.6,
"NLD","LIFEEXP","TOT","YR","A","1997",78,
"NLD","LIFEEXP","TOT","YR","A","1998",78.1,
"NLD","LIFEEXP","TOT","YR","A","1999",78,
"NLD","LIFEEXP","TOT","YR","A","2000",78.2,
"NLD","LIFEEXP","TOT","YR","A","2001",78.4,
"NLD","LIFEEXP","TOT","YR","A","2002",78.5,
